Renewable energy-All-purpose,Renewable energy-Biomass,Renewable energy-Geothermal,Renewable energy-Photovoltaic & solar,Renewable energy-Wave & Tidal,Renewable energy-Wind,id
False,False,False,True,False,False,5254179
False,False,True,False,False,False,5254225
False,True,False,False,False,False,5254254
False,False,False,True,False,False,5254300
False,True,False,False,False,False,5254465
False,False,False,True,False,False,5254481
False,False,False,True,False,True,5254876
False,False,False,True,False,False,5255666
False,False,True,False,False,False,5256301
False,True,False,False,False,False,5256547
False,True,False,False,False,False,5256549
False,False,False,True,False,False,5256957
False,False,False,False,True,False,5256978
False,False,False,True,False,False,5258077
False,False,False,False,True,False,5258596
False,False,False,True,False,False,5259153
False,False,False,True,False,False,5259363
False,False,False,True,False,False,5260885
False,False,False,True,False,False,5261390
False,False,False,True,False,False,5261970
False,False,False,True,False,False,5262756
False,False,False,True,False,False,5264285
False,False,False,True,False,False,5264376
False,True,False,False,False,False,5264568
False,True,False,False,False,False,5264623
False,False,False,True,False,False,5264710
False,False,False,True,False,False,5266125
False,True,False,False,False,False,5266200
False,True,False,False,False,False,5266347
False,False,False,True,False,False,5268038
False,False,True,False,False,False,5268108
False,True,False,False,False,False,5268285
False,True,False,False,False,False,5268294
False,False,False,True,False,False,5268832
False,False,False,True,False,False,5269288
False,False,False,True,False,False,5269851
False,False,False,True,False,False,5269852
False,False,False,True,False,False,5270248
False,False,False,True,False,False,5270263
False,False,False,False,True,False,5270515
False,False,False,True,False,False,5270636
False,True,False,False,False,False,5271162
False,False,False,True,False,False,5271225
False,True,False,False,False,False,5271831
False,False,False,False,True,False,5272301
False,False,True,False,False,False,5272879
False,False,False,True,False,False,5272891
False,False,False,True,False,False,5273593
False,False,False,True,False,False,5273911
False,True,False,False,False,False,5274300
False,False,False,True,False,False,5275148
False,False,False,True,False,False,5275150
False,False,False,True,False,False,5275249
False,False,False,True,False,False,5275714
False,False,True,False,False,False,5276074
False,False,False,True,False,False,5276336
False,False,False,True,False,False,5276393
True,False,False,False,False,False,5277647
False,True,False,False,False,False,5277814
False,True,False,False,False,False,5278054
False,False,False,True,False,False,5278097
False,False,False,True,False,False,5278108
False,True,False,False,False,False,5279234
False,False,False,True,False,False,5279680
False,False,False,True,False,False,5279682
False,False,False,True,False,False,5279686
False,True,False,False,False,False,5279745
False,True,False,False,False,False,5279953
False,False,False,True,False,False,5280133
False,False,False,True,False,False,5280220
False,False,False,True,False,False,5280557
False,True,False,False,False,False,5281226
False,False,False,True,False,False,5281310
False,False,False,True,False,False,5281349
False,False,False,True,False,False,5282182
False,False,False,True,False,False,5282322
False,False,False,True,False,False,5282902
False,False,False,True,False,False,5282979
False,True,False,False,False,False,5283346
False,False,False,False,True,False,5283587
False,False,False,True,False,False,5284525
False,False,False,False,True,False,5285040
False,False,False,True,False,False,5285208
False,False,False,True,False,False,5285921
False,False,False,True,False,False,5286305
False,True,False,False,False,False,5286650
False,False,False,True,False,False,5288338
False,False,True,False,False,False,5288411
False,False,False,True,False,False,5288700
False,False,False,True,False,False,5289998
False,False,False,True,False,False,5289999
False,False,True,False,False,False,5290339
False,False,False,True,False,False,5290366
False,True,False,False,False,False,5290451
False,False,False,True,False,False,5290535
False,False,False,True,False,False,5291331
False,False,False,True,False,False,5291333
False,False,True,False,False,False,5292440
True,False,False,True,False,False,5292598
False,True,False,False,False,False,5292637
False,False,False,False,True,False,5293019
False,False,False,True,False,False,5293171
False,False,False,True,False,False,5293447
False,False,False,True,False,False,5293892
False,False,False,False,True,False,5294290
False,False,False,True,False,False,5294522
False,False,False,True,False,False,5295340
False,True,False,False,False,False,5295474
False,False,False,True,False,False,5295724
False,False,False,True,False,False,5296043
False,False,False,True,False,False,5296044
False,True,False,False,False,False,5296147
False,True,False,False,False,False,5296369
False,False,False,True,False,False,5298085
False,False,False,True,False,False,5298109
False,True,False,False,False,False,5298163
False,True,False,False,False,False,5298483
False,False,True,False,False,False,5298585
False,False,False,True,False,False,5300817
False,False,False,False,True,False,5300901
False,False,False,True,False,False,5301051
False,False,True,False,False,False,5301753
False,False,False,True,False,False,5302823
True,False,False,False,False,False,5302935
False,False,False,False,True,False,5302959
False,False,False,True,False,False,5303305
False,False,False,True,False,False,5303525
False,False,False,True,False,False,5304499
False,False,False,True,False,False,5304509
False,True,False,False,False,False,5304529
False,False,True,False,False,False,5305607
False,False,False,True,False,False,5305970
False,True,False,False,False,False,5306481
False,False,False,True,False,False,5306646
False,False,False,True,False,False,5306647
False,False,False,True,False,False,5306917
False,False,False,True,False,False,5307802
False,True,False,False,False,False,5308634
False,True,False,False,False,False,5308759
False,False,False,True,False,False,5308805
False,False,False,True,False,False,5309893
False,False,False,True,False,False,5310141
False,False,False,True,False,False,5310144
False,True,False,False,False,False,5310486
False,False,False,False,True,False,5310976
False,False,False,True,False,False,5311167
False,False,False,True,False,False,5311369
False,False,True,False,False,False,5311741
False,False,False,True,False,False,5312073
False,True,False,False,False,False,5312980
False,False,True,False,False,False,5313804
False,False,False,True,False,False,5313851
False,False,False,True,False,False,5313933
False,False,False,True,False,False,5314716
False,True,False,False,False,False,5314805
False,True,False,False,False,False,5314873
False,False,False,True,False,False,5315227
False,False,False,True,False,False,5315938
False,False,False,True,False,False,5316101
False,False,False,True,False,False,5316592
False,False,False,True,False,False,5316593
False,False,False,True,False,False,5316626
False,False,False,True,False,False,5316852
False,True,False,False,False,False,5316929
False,True,False,False,False,False,5317084
False,False,False,True,False,False,5318638
False,False,True,False,False,False,5320179
False,False,False,True,False,False,5320684
False,False,False,True,False,False,5320685
False,False,False,True,False,False,5320723
False,False,False,False,True,False,5320879
False,False,False,True,False,False,5320893
False,False,False,False,True,False,5321331
False,False,False,False,True,False,5321897
False,False,False,True,False,False,5322053
False,False,False,True,False,False,5322572
False,False,False,True,False,False,5322573
False,False,False,False,True,False,5322984
False,False,False,False,True,False,5323442
False,False,False,True,False,False,5323593
False,False,False,True,False,False,5323763
False,False,False,True,False,False,5323764
False,False,False,True,False,False,5324365
False,True,False,False,False,False,5324442
False,False,False,False,True,False,5324553
False,True,False,False,False,False,5324707
False,False,False,True,False,False,5326544
False,False,False,True,False,False,5327071
False,False,False,True,False,False,5328519
False,False,False,True,False,False,5328520
False,False,False,True,False,False,5330104
False,False,False,True,False,False,5330583
False,False,False,True,False,False,5330584
False,False,False,True,False,False,5331911
False,True,False,False,False,False,5332674
False,False,False,True,False,False,5332888
False,False,False,False,True,False,5333539
False,False,False,True,False,False,5334259
False,True,False,False,False,False,5334534
False,False,False,True,False,False,5334844
False,False,False,True,False,False,5335447
False,False,False,True,False,False,5336061
False,False,False,True,False,False,5336335
False,False,False,True,False,False,5336398
False,False,False,True,False,False,5336558
False,False,False,True,False,False,5336623
False,False,False,True,False,False,5336965
False,True,False,False,False,False,5338366
False,False,False,True,False,False,5338369
False,True,False,False,False,False,5338673
False,True,False,False,False,False,5338730
False,False,False,False,True,False,5338911
False,False,False,True,False,False,5339091
False,False,False,True,False,False,5339645
False,False,False,True,False,False,5339798
False,False,False,True,False,False,5340408
False,False,False,True,False,False,5340410
False,False,False,False,True,False,5340649
False,True,False,False,False,False,5340742
False,False,False,True,False,False,5341088
False,True,False,False,False,False,5341637
False,False,False,True,False,False,5342453
False,True,False,False,False,False,5342517
False,True,False,False,False,False,5342522
False,False,False,False,True,False,5342989
False,False,True,False,False,False,5343964
False,False,False,True,False,False,5344104
False,False,False,True,False,False,5344361
False,False,False,False,True,False,5344493
False,False,False,True,False,False,5344496
False,False,False,True,False,False,5344497
False,False,False,True,False,False,5344498
False,False,False,True,False,False,5344500
False,False,False,True,False,False,5344501
False,False,False,False,True,False,5345203
False,True,False,False,False,False,5346589
False,False,False,False,True,False,5346853
False,False,False,True,False,False,5347860
False,False,False,True,False,False,5347984
False,False,False,True,False,False,5347985
False,False,False,True,False,False,5347986
False,False,False,True,False,False,5348254
False,False,False,True,False,False,5348589
False,False,False,True,False,False,5348599
False,False,False,True,False,False,5348622
False,True,False,False,False,False,5348871
False,False,False,True,False,False,5349975
False,False,False,True,False,False,5350958
False,False,False,True,False,False,5351488
False,False,False,True,False,False,5352300
True,False,False,False,False,False,5352593
False,True,False,False,False,False,5352801
False,False,False,True,False,False,5353600
False,False,False,True,False,False,5353606
False,False,True,False,False,False,5353869
False,False,False,True,False,False,5354385
False,False,False,True,False,False,5356488
False,True,False,False,False,False,5356637
False,False,False,True,False,False,5356656
False,False,False,False,True,False,5357088
False,False,False,True,False,False,5357238
False,False,False,True,False,False,5357757
False,False,False,True,False,False,5358574
False,False,False,True,False,False,5358669
False,False,True,False,False,False,5358700
False,False,False,True,False,False,5358755
False,False,True,False,False,False,5360239
False,False,False,True,False,False,5360491
False,False,False,True,False,False,5360745
False,False,False,True,False,False,5362267
False,False,False,True,False,False,5362514
False,False,False,False,True,False,5363749
False,False,False,False,True,False,5364336
False,False,True,False,False,False,5364439
False,True,False,False,False,False,5364768
False,False,False,True,False,False,5365919
False,False,False,True,False,False,5365920
False,True,False,False,False,False,5366558
False,False,False,True,False,False,5366604
False,True,False,False,False,False,5366633
False,False,True,False,False,False,5366891
False,False,False,True,False,False,5367174
False,False,False,True,False,False,5367442
False,False,False,True,False,False,5368412
False,False,False,True,False,False,5368654
False,False,False,True,False,False,5369391
False,False,False,True,False,False,5370082
False,False,True,False,False,False,5370182
False,False,False,False,True,False,5370458
False,True,False,False,False,False,5370999
False,True,False,False,False,False,5371194
False,False,False,False,True,False,5371484
False,False,False,True,False,False,5371660
False,False,False,True,False,False,5372183
False,False,True,False,False,False,5372194
False,False,False,True,False,False,5372522
False,True,False,False,False,False,5372712
False,True,False,False,False,False,5372939
False,False,False,True,False,False,5373703
False,False,False,True,False,False,5373838
False,False,False,True,False,False,5373839
False,False,False,True,False,False,5374317
False,True,False,False,False,False,5374627
False,False,False,True,False,False,5375429
False,False,False,True,False,False,5376185
False,True,False,False,False,False,5376640
False,False,False,True,False,False,5377037
False,False,False,True,False,False,5377045
False,False,False,True,False,False,5377256
False,False,False,True,False,False,5378289
False,True,False,False,False,False,5378369
False,True,False,False,False,False,5378631
False,False,False,True,False,False,5379228
False,False,False,True,False,False,5379596
False,False,False,True,False,False,5379824
False,False,False,True,False,False,5380371
False,False,False,True,False,False,5380372
False,False,False,True,False,False,5381048
False,False,False,True,False,False,5382204
False,False,False,True,False,False,5382986
False,True,False,False,False,False,5383446
False,False,True,False,False,False,5384355
False,False,False,True,False,False,5385615
False,True,False,False,False,False,5385829
False,False,False,True,False,False,5385848
False,False,False,False,True,False,5386837
False,False,False,True,False,False,5386953
True,False,False,False,False,False,5387775
False,False,False,False,True,False,5387833
False,False,False,True,False,False,5387858
False,False,True,False,False,False,5388419
False,False,False,True,False,False,5388567
False,False,True,False,False,False,5388650
False,False,False,True,False,False,5389159
False,True,False,False,False,False,5389258
False,True,False,False,False,False,5389392
False,False,False,False,True,False,5389944
True,False,False,False,False,False,5390772
False,False,False,True,False,False,5391235
False,False,False,True,False,False,5391236
False,True,False,False,False,False,5391482
False,True,False,False,False,False,5391491
False,False,False,True,False,False,5391883
False,False,False,True,False,False,5393018
False,True,False,False,False,False,5393426
False,False,False,False,True,False,5393557
False,False,False,True,False,False,5393593
False,False,False,True,False,False,5393695
False,False,False,True,False,True,5394016
False,False,False,True,False,False,5394075
False,False,False,True,False,False,5395070
False,True,False,False,False,False,5395455
False,False,False,False,True,False,5396052
False,False,True,False,False,False,5396966
False,False,False,False,True,False,5397395
False,False,False,True,False,False,5397400
False,False,False,True,False,False,5397401
False,False,False,True,False,False,5397713
False,False,False,True,False,False,5397773
False,False,False,False,True,False,5397923
False,False,False,True,False,False,5398476
False,True,False,False,False,False,5398497
False,False,True,False,False,False,5399067
False,False,False,True,False,False,5399504
False,False,False,False,True,False,5399938
False,False,False,False,True,False,5400036
False,False,False,False,True,False,5400460
False,False,True,False,False,False,5400598
False,True,False,False,False,False,5400726
False,False,False,True,False,False,5400924
False,False,False,True,False,False,5400986
False,False,False,True,False,False,5401331
False,False,False,True,False,False,5402204
False,False,True,False,False,False,5403493
False,False,False,True,False,False,5403751
False,False,False,True,False,False,5403771
False,False,False,True,False,False,5404723
False,False,False,True,False,False,5404867
False,False,False,True,False,False,5404868
False,False,False,True,False,True,5404937
False,False,False,True,False,False,5405453
False,True,False,False,False,False,5405637
False,False,False,True,False,False,5405680
False,False,False,True,False,False,5406936
False,False,False,True,False,False,5406937
False,False,False,True,False,False,5406970
False,False,False,True,False,False,5407491
False,False,False,True,False,False,5407730
False,True,False,False,False,False,5407810
False,False,False,False,True,False,5408075
False,False,False,True,False,False,5408167
False,False,False,True,False,False,5408990
False,False,False,True,False,False,5409549
False,False,False,True,False,False,5409550
False,False,False,True,False,False,5409578
False,False,True,False,False,False,5409614
False,True,False,False,False,False,5409784
False,False,False,True,False,False,5410458
False,False,False,True,False,False,5411015
False,True,False,False,False,False,5411594
False,False,False,True,False,False,5411601
False,False,False,True,False,False,5411897
False,False,True,False,False,False,5412051
False,True,False,False,False,False,5412116
False,False,False,True,False,False,5413091
False,False,False,True,False,False,5413161
False,True,False,False,False,False,5413227
False,False,False,True,False,False,5413293
False,False,True,False,False,False,5413718
False,True,False,False,False,False,5413936
False,False,False,True,False,False,5415155
False,False,False,True,False,False,5415156
False,False,False,False,True,False,5415364
False,False,False,True,False,False,5415700
False,False,False,True,False,False,5417052
False,False,False,False,True,False,5417770
False,True,False,False,False,False,5417817
False,False,False,True,False,False,5418007
False,False,False,True,False,False,5419135
False,False,False,True,False,False,5419782
False,False,False,True,False,False,5420043
False,False,False,True,False,False,5421322
False,False,False,True,False,False,5421540
False,True,False,False,False,False,5421837
False,False,False,True,False,False,5421908
False,False,False,True,False,False,5421939
False,False,False,True,False,False,5421962
False,True,False,False,False,False,5422257
False,False,False,True,False,False,5422304
False,True,False,False,False,False,5424202
False,False,False,False,True,False,5424517
False,False,False,True,False,False,5425816
False,False,False,True,False,False,5425860
False,False,False,True,False,False,5426569
False,False,False,True,False,False,5427335
False,False,False,True,False,False,5427628
False,False,False,True,False,False,5427629
False,True,False,False,False,False,5427783
False,True,False,False,False,False,5427921
False,True,False,False,False,False,5429645
False,True,False,False,False,False,5429942
False,True,False,False,False,False,5430142
False,False,False,True,False,False,5430616
False,False,False,True,False,False,5431126
False,False,False,True,False,False,5431127
False,False,False,True,False,False,5431148
False,False,False,True,False,False,5431149
False,False,False,True,False,False,5431741
False,False,False,True,False,False,5431742
False,False,False,True,False,False,5431743
False,True,False,False,False,False,5431933
False,False,False,True,False,False,5433259
False,False,False,True,False,False,5433660
False,False,False,True,False,False,5435087
False,False,False,True,False,False,5437734
False,False,False,True,False,False,5437736
False,False,False,True,False,False,5438225
False,False,False,True,False,False,5439575
False,False,True,False,False,False,5440882
False,False,False,True,False,False,5441577
False,False,False,True,False,False,5441897
False,False,True,False,False,False,5442906
False,True,False,False,False,False,5443729
False,False,False,False,True,False,5444323
False,False,False,True,False,False,5444358
False,False,False,False,True,False,5444454
False,False,False,True,False,False,5444972
False,False,False,True,False,False,5445177
False,False,False,True,False,False,5445729
False,False,False,True,False,False,5445871
False,False,False,True,False,False,5445973
False,False,False,True,False,False,5447147
False,False,False,True,False,False,5447576
False,True,False,False,False,False,5447633
False,True,False,False,False,False,5447866
False,True,False,False,False,False,5447953
False,False,False,True,False,False,5448849
False,False,False,True,False,False,5448889
False,False,False,True,False,False,5449409
False,False,False,True,False,False,5449413
False,True,False,False,False,False,5449460
False,True,False,False,False,False,5449607
False,False,False,True,False,False,5449626
False,False,False,False,True,False,5449889
False,False,False,False,True,False,5449909
False,False,False,True,False,False,5452710
False,False,False,True,False,False,5453134
False,False,False,True,False,False,5453729
False,False,False,True,False,False,5454016
False,False,True,False,False,False,5454689
False,False,False,True,False,True,5454853
False,True,False,False,False,False,5454938
False,False,False,False,True,False,5455516
False,False,False,True,False,False,5455640
False,False,False,True,False,False,5456042
False,False,False,True,False,False,5456763
False,False,False,True,False,False,5456764
False,False,False,True,False,False,5458695
False,True,False,False,False,False,5458933
False,False,False,True,False,False,5459996
False,False,False,True,False,False,5460163
False,False,False,True,False,False,5460164
False,False,False,True,False,False,5460325
False,False,False,True,False,False,5460659
False,False,False,True,False,False,5460660
False,True,False,False,False,False,5460837
False,False,False,True,False,False,5461002
False,False,False,False,True,False,5461656
False,False,False,True,False,False,5461834
False,False,False,True,True,False,5461862
False,False,False,True,False,False,5462047
False,False,True,False,False,False,5462668
False,False,False,True,False,False,5465708
False,False,False,True,False,False,5466301
False,False,False,True,False,False,5466302
False,False,False,True,False,False,5467076
False,False,False,True,False,False,5467257
False,False,False,True,False,False,5468142
False,False,False,True,False,False,5468304
False,False,False,True,False,False,5468652
False,False,False,True,False,False,5469185
False,False,False,True,False,False,5469328
False,False,False,True,False,False,5470396
False,False,False,True,False,False,5470784
False,False,False,True,False,False,5472340
False,True,False,False,False,False,5472472
False,False,False,True,False,False,5472815
False,False,False,True,False,False,5472885
False,False,False,True,False,False,5474622
False,False,False,True,False,False,5474939
False,False,False,False,True,False,5475309
False,False,False,True,False,False,5476553
False,True,False,False,False,False,5476591
False,False,False,True,False,False,5477088
False,False,True,False,False,False,5477703
False,False,False,True,False,False,5477848
False,False,False,True,False,False,5478402
False,False,False,True,False,False,5478407
False,False,False,True,False,False,5478783
False,False,False,True,False,False,5478995
False,False,False,True,False,False,5479557
False,False,False,True,False,False,5480494
False,False,False,True,False,False,5482569
False,False,False,True,False,False,5482571
False,False,True,False,False,False,5483797
False,False,False,True,False,False,5483950
False,False,True,False,False,False,5484231
False,False,False,True,False,False,5486238
False,False,False,False,True,False,5486734
False,True,False,False,False,False,5487258
False,False,False,True,False,False,5487791
False,True,False,False,False,False,5487829
False,True,False,False,False,False,5487987
False,True,False,False,False,False,5487989
False,True,False,False,False,False,5488943
False,False,False,True,False,False,5489002
False,False,False,True,False,False,5489372
False,False,False,True,False,False,5490477
False,True,False,False,False,False,5490933
False,True,False,False,False,False,5490934
False,False,False,True,False,False,5491399
False,False,False,True,False,False,5491569
False,False,False,True,False,False,5492274
False,True,False,False,False,False,5492624
True,False,False,False,False,False,5492881
False,True,False,False,False,False,5492938
False,False,False,True,False,False,5493155
False,False,False,True,False,False,5493825
False,False,False,True,False,False,5493882
False,False,False,True,False,False,5494832
False,False,False,True,False,False,5496414
False,False,False,True,False,False,5496415
False,False,False,True,False,False,5496416
False,False,False,True,False,False,5497587
False,False,False,True,False,False,5497762
False,False,False,True,False,False,5497819
False,True,False,False,False,False,5498766
False,False,False,True,False,False,5498951
False,False,False,True,False,False,5500052
False,False,False,True,False,False,5500056
False,False,False,True,False,False,5500306
False,False,False,True,False,False,5501046
False,False,True,False,False,False,5501277
False,False,False,True,False,False,5501743
False,False,False,True,False,False,5501780
True,False,False,False,False,False,5502427
False,False,False,True,False,False,5503549
False,False,False,True,False,False,5503684
False,False,False,True,False,False,5503898
False,True,False,False,False,False,5504259
False,False,False,True,False,False,5504418
False,False,False,True,False,False,5505789
False,False,False,True,False,False,5505917
False,False,False,True,False,False,5506426
False,False,False,False,True,False,5506497
False,False,False,True,False,False,5507275
False,True,False,False,False,False,5507846
False,False,False,True,False,False,5507881
False,False,False,True,True,True,5507943
False,True,False,False,False,False,5508183
False,False,False,True,False,False,5508205
False,False,False,True,False,False,5508206
False,False,False,True,False,False,5509246
False,False,False,True,False,False,5510095
False,False,False,True,False,False,5510271
False,False,False,True,False,False,5510272
False,True,False,False,False,False,5510393
False,False,False,False,True,False,5510656
False,False,False,True,False,False,5511536
False,False,False,True,False,False,5511954
False,False,False,True,False,False,5512107
False,True,False,False,False,False,5512255
False,True,False,False,False,False,5512333
False,False,False,True,False,False,5512742
False,False,False,True,False,False,5512787
False,False,False,True,False,False,5513075
False,False,False,False,True,False,5514217
False,True,False,False,False,False,5514278
False,True,False,False,False,False,5514792
False,False,True,False,False,False,5515679
False,False,False,True,False,False,5515774
False,True,False,False,False,False,5516345
False,False,False,True,False,False,5516386
False,True,False,False,False,False,5516661
False,True,False,False,False,False,5516792
False,False,False,True,False,False,5517358
False,False,False,True,False,False,5518205
False,False,False,True,False,False,5518554
False,True,False,False,False,False,5518918
False,False,False,True,False,False,5518992
False,False,False,True,False,False,5519468
False,False,False,True,False,False,5520359
False,False,False,False,True,False,5520595
False,False,False,True,False,False,5520803
False,True,False,False,False,False,5521090
False,False,False,True,False,False,5522540
False,False,False,True,False,False,5522569
False,False,False,True,False,False,5522943
False,False,False,True,False,False,5522944
False,False,False,False,True,False,5523126
False,False,False,True,False,False,5523132
False,True,False,False,False,False,5523219
False,True,False,False,False,False,5523233
False,False,False,True,False,False,5523263
False,False,False,False,True,False,5523652
False,False,False,True,False,False,5523776
False,False,False,True,False,False,5523929
False,False,False,True,False,False,5524381
False,False,False,True,False,False,5524401
False,False,False,True,False,False,5524610
False,True,False,False,False,False,5525230
False,False,False,True,False,False,5525553
False,False,True,False,False,False,5526646
False,False,False,True,False,False,5527389
False,False,False,False,True,False,5527396
False,False,False,True,False,False,5527453
False,False,False,True,False,False,5527716
False,False,False,True,False,False,5527717
False,False,False,True,False,False,5527985
False,False,False,True,False,False,5528107
False,True,False,False,False,False,5528856
False,False,False,True,False,False,5529054
False,False,False,True,False,False,5529307
False,True,False,False,False,False,5529929
False,False,False,True,False,False,5530335
False,False,False,True,False,False,5530446
False,False,False,True,False,False,5531215
False,False,False,True,False,False,5531216
False,False,False,True,False,False,5531217
False,False,False,False,True,False,5531662
False,False,False,True,False,False,5531969
False,False,False,True,False,False,5532677
False,False,True,False,False,False,5533356
False,False,False,True,False,False,5533470
False,False,False,True,False,False,5535108
False,True,False,False,False,False,5536325
False,False,True,False,False,False,5536422
False,True,False,False,False,False,5536488
False,False,False,True,False,False,5537111
False,False,False,True,False,False,5537822
False,False,False,True,False,False,5537990
False,False,False,True,False,False,5537991
False,True,False,False,False,False,5538529
False,False,False,True,False,False,5538563
False,False,False,True,False,False,5538564
False,False,False,True,False,False,5538903
False,False,False,True,False,False,5539819
False,False,False,True,False,False,5540217
False,True,False,False,False,False,5540917
False,True,False,False,False,False,5540962
False,False,False,True,False,False,5540978
False,False,False,True,False,False,5540998
False,False,False,True,False,False,5541010
False,False,False,True,False,False,5542203
False,True,False,False,False,False,5542962
False,False,False,True,False,False,5542988
False,False,False,True,False,False,5542989
False,False,True,False,False,False,5543122
False,False,False,True,False,False,5543229
False,False,False,True,False,False,5543333
False,False,False,True,False,False,5543627
False,False,False,True,False,False,5543634
False,False,False,True,False,False,5545261
False,False,False,True,False,False,5545443
False,False,False,False,True,False,5546624
False,False,False,False,True,False,5546806
False,False,False,True,False,False,5547421
False,False,True,False,False,False,5547926
False,False,False,True,False,False,5548504
False,False,False,True,False,False,5549729
False,True,False,False,False,False,5549830
False,True,False,False,False,False,5550051
False,False,False,True,False,False,5551237
False,True,False,False,False,False,5551281
False,False,False,True,False,False,5551371
False,False,False,True,False,False,5551991
False,False,False,True,False,False,5552006
False,False,False,True,False,False,5552022
False,False,False,True,False,False,5552780
False,False,False,False,True,False,5553035
False,False,False,True,False,False,5553472
False,False,False,True,False,False,5553661
False,False,False,True,False,False,5554229
False,True,False,False,False,False,5554520
False,False,False,False,True,False,5555457
False,False,False,True,False,False,5555742
False,False,False,True,False,False,5555877
False,False,False,True,False,False,5555878
False,False,False,True,False,False,5556517
False,False,False,True,False,False,5556791
False,False,False,True,False,False,5557859
False,False,False,True,False,False,5558723
False,False,False,True,False,False,5560155
False,True,False,False,False,False,5562777
False,False,False,True,False,False,5563456
False,False,False,True,False,False,5563734
False,False,True,False,False,False,5564282
False,False,False,True,False,False,5564410
False,False,False,True,False,False,5564411
False,False,False,True,False,False,5564493
False,False,False,True,False,False,5564814
False,False,False,True,False,False,5565388
False,False,True,False,False,False,5566758
False,True,False,False,False,False,5567220
False,False,False,False,True,False,5567241
False,False,False,True,False,False,5567248
False,False,False,True,False,False,5570000
False,False,False,True,False,False,5571339
False,True,False,False,False,False,5571417
False,False,False,True,False,False,5572987
False,False,False,True,False,False,5572988
False,False,False,True,False,False,5573328
False,False,False,True,False,False,5573600
False,False,False,True,False,False,5573839
False,True,False,False,False,False,5573912
False,True,False,False,False,False,5574177
False,False,False,True,False,False,5574286
False,False,False,False,True,False,5574379
False,False,False,True,False,False,5575276
False,False,False,True,False,False,5575703
False,False,False,True,False,False,5575860
False,False,False,True,False,False,5575862
False,False,False,True,False,False,5576248
False,False,False,True,False,False,5576533
False,False,False,False,True,False,5577690
False,False,False,True,False,False,5578139
False,False,False,True,False,False,5578140
False,False,False,True,False,False,5578141
False,False,False,True,False,False,5578142
False,True,False,False,False,False,5578211
False,False,False,True,False,False,5578501
False,False,False,True,False,False,5578503
False,True,False,False,False,False,5578547
False,False,False,True,False,False,5579388
False,True,False,False,False,False,5580241
False,True,False,False,False,False,5580389
False,False,False,True,False,False,5580395
False,True,False,False,False,False,5580449
False,False,False,True,False,False,5580509
False,False,False,True,False,False,5581447
False,True,False,False,False,False,5581998
False,False,True,False,False,False,5582011
False,False,False,True,False,False,5582653
False,True,False,False,False,False,5582682
False,False,False,True,False,False,5582690
False,False,False,True,False,False,5582880
False,False,False,True,False,False,5583057
True,False,False,False,False,False,5583312
False,False,False,True,False,False,5584127
False,False,False,True,False,False,5584355
False,False,False,True,False,False,5584941
False,True,False,False,False,False,5584970
False,False,False,True,False,False,5586548
False,False,False,True,False,False,5586549
False,False,False,False,True,False,5587039
False,False,False,True,False,False,5588909
False,False,False,True,False,False,5589006
False,False,False,True,False,False,5589008
False,False,False,True,False,False,5589274
False,True,False,False,False,False,5589357
False,False,False,True,False,False,5589812
False,False,False,True,False,False,5590495
False,False,False,True,False,False,5590528
False,False,False,True,False,False,5590944
False,False,False,True,False,False,5591565
False,False,False,True,False,False,5592068
False,False,False,True,False,False,5592074
False,False,False,True,False,False,5592169
False,False,False,True,False,False,5592932
False,False,False,True,False,False,5593532
False,False,False,True,False,False,5593549
False,True,False,False,False,False,5593580
False,False,False,False,True,False,5594303
False,False,False,True,False,False,5594313
False,False,False,True,False,False,5594325
False,False,False,False,True,False,5594351
True,False,False,False,False,False,5594465
False,False,True,False,False,False,5595717
False,False,False,True,False,False,5595825
False,False,False,True,False,False,5596981
False,True,False,False,False,False,5597402
False,True,False,False,False,False,5597714
False,False,False,True,False,False,5598661
False,False,True,False,False,False,5598706
False,False,False,True,False,False,5599136
False,True,False,False,False,False,5599450
False,True,False,False,False,False,5599953
False,False,False,True,False,False,5600124
False,False,False,True,False,False,5601074
False,False,False,True,False,False,5601075
False,False,False,True,False,False,5601106
False,False,False,True,False,False,5601382
False,True,False,False,False,False,5602030
False,True,False,False,False,False,5602071
False,False,False,True,False,False,5602457
False,False,False,True,False,False,5602526
False,False,False,True,False,False,5602670
False,False,False,True,False,False,5603372
False,False,False,True,False,False,5603648
False,False,False,False,True,False,5603795
False,False,False,True,False,False,5604430
False,True,False,False,False,False,5605551
False,False,False,True,False,False,5607601
False,False,False,True,False,False,5608268
False,False,False,True,False,False,5608385
False,False,False,True,False,False,5608414
False,False,False,True,False,False,5609694
False,False,False,False,True,False,5609891
False,False,False,False,True,False,5611239
False,True,False,False,False,False,5611289
False,False,False,True,False,False,5612676
False,False,True,False,False,False,5613242
False,False,False,True,False,False,5614020
False,False,False,True,False,False,5614033
False,False,False,True,False,False,5616185
False,False,False,True,False,False,5616331
False,True,False,False,False,False,5617841
False,False,False,True,False,False,5618012
False,False,False,True,False,False,5618100
False,True,False,False,False,False,5618430
False,False,False,True,False,False,5620528
False,True,False,False,False,False,5620871
False,True,False,False,False,False,5620876
False,False,False,True,False,False,5620904
False,True,False,False,False,False,5621096
False,False,False,True,False,False,5621248
False,False,False,True,False,False,5621300
False,False,False,True,False,False,5622078
False,False,True,False,False,False,5622632
