"cosmodyne, llc",http://www.cosmodyne.com,1
"covaris, inc.",http://www.covarisinc.com,15
"cox & company, inc.",http;//www.coxandcompany.net,6
"cox & company, inc.",www.coxandco.com,6
"cp manufacturing, inc.",http://www.cpmfg.com,15
"cpi group, inc.",www.cpiwirecloth.com,2
"crane merchandising systems, inc.",www.cranems.com,11
creare llc,http://www.creare.com,1
"creative information technology, inc.",www.citi-us.com,1
"creative pathways, inc.",http://www.creativepathways.com,4
crimson trace corporation,http://www.crimsontrace.com,5
"crowdflower, inc.",www.crowdflower.com,1
"crp, inc.",http://www.crpcorp.com,7
"cryo response, inc.",www.cryoresponse.com,2
"cryogenic plastics, inc.",http://www.cpitx.com,2
"cryolife, inc.",http://www.cryolife.com,11
"cryptzone north america, inc.",http://www.cryptzone.com,1
"crystal clear technologies, inc.",http://www.crystalcleartec.com,2
"crystal clear technologies, inc.",http://www.simplyclearwater.com,2
crystal group inc.,http://www.crystalrugged.com,9
crystal instruments corporation,https://www.crystalinstruments.com,2
crystal solar inc.,www.xtalsolar.com,5
"cst industries, inc.",http://www.cstindustries.com,2
cts,http://www.creativethermalsolutions.com,2
cts,http://www.ctsmd.com,2
cts,https://www.cts-inc.net/,2
cts,www.capitaltechservices.com,2
cts,www.cornerstonets.net,2
cts,www.crawfordtechnical.com,2
cts,www.ctechsolutions-llc.com,2
cts,www.ctsincorporated.com,2
"cues, inc.",http://www.cuesinc.com,8
culligan international company,www.culligan.com,26
"curbell medical products, inc.",http://www.curbellmedical.com/,2
currentwrx llc,cargoglide.com,2
"custom molded products, inc.",http://www.custommoldedri.com,2
"customarray, inc.",http://www.customarrayinc.com,2
"cutera, inc.",http://www.cutera.com,8
"cvi laser, llc",www.cvimellesgriot.com,3
cybernet systems corporation,http://www.cybernet.com,26
"cybex international, inc.",http://www.cybexintl.com,1
"cygnus, inc.",http://www.cygnusaero.com,22
"cygnus, inc.",www.hospitalworkstations.com,22
"cymer, llc",www.cymer.com,12
"cynosure, inc.",https://www.cynosure.com,14
"cynvenio biosystems, inc.",http://www.cynvenio.com,1
"d-a lubricant company, inc.",www.dalube.com,3
"d-j engineering, inc.",http://www.djgrp.com,3
"d. e. hokanson, inc.",http://www.hokansonvascular.com,2
"d.t. mattson enterprises, inc.",www.prolineracing.com,1
dais analytic corporation,http://www.daisanalytic.com,7
daisy manufacturing company,http://www.daisy.com,3
"dakota technologies, inc.",http://www.dakotatechnologies.com,2
"dale medical products, inc.",http://www.dalemed.net,3
"dale weaver, inc.",http://www.daleweaver.us,1
"daniels equipment company, inc.",http://www.decequip.com,2
"danner, inc.",http://www.danner.com,2
dapra corporation,https://www.dapra.com,3
"daqri, llc",daqri.com,2
"darex, llc",www.darex.com,2
"data flow systems, inc.",www.dataflowsys.com,5
data i/o corporation,http://www.dataio.com,7
"data management, inc.",http://www.timeclockplus.com,3
"data sciences international, inc.",http://www.datasci.com,9
"data security, inc.",http://www.datasecurityinc.com,4
data2 incorporated,http://www.data2.com,1
"datagrid, inc.",http://www.datagrid-international.com,1
"datamotion, inc.",http://www.datamotion.com,1
"datum filing systems, inc.",http://www.datumstorage.com,1
"davis aircraft products co., inc.",http://www.davisaircraft.com,6
"daylight solutions, inc.",http://www.daylightsolutions.com,9
"dayton t. brown, inc.",http://www.dtb.com,1
"dbg group investments, llc",http://www.activtek.us,1
"dbspectra, inc.",http://www.dbspectra.com,1
dcg systems,http://www.fei.com/,1
"dcg systems, inc.",http://www.fei.com/,99
"dcm tech, inc.",http://www.dcm-tech.com,1
"dearborn group, inc.",http://www.dgtech.com,3
"decatur electronics, inc.",www.decaturelectronics.com,2
"deep down, inc.",http://www.deepdowncorp.com,2
"deepwater corrosion services, inc.",www.stoprust.com,1
"defense technologies, inc.",http://www.dtivets.com,1
"dejarnette research systems, inc.",www.dejarnette.com,2
"delkin devices, inc.",http://www.delkin.com,1
"delphi research, inc.",http://www.delphiresearch.com,3
"delta electronics, inc.",http://www.deltaelectronics.com,604
"delta industrial services, inc.",http://www.deltaindustrial.com,1
"delta industries, inc.",http://www.deltaind.net/,21
delta scientific corporation,http://www.deltascientific.com,1
"deltahawk engines, inc.",www.deltahawk.com,2
"desco industries, inc.",http://descoindustries.com,5
"dese research, inc.",www.dese.com,2
"design alliance, inc.",http://www.designalliance.com,1
"design systems, inc.",http://www.dsidsc.com,5
"designs for vision, inc.",www.designsforvsion.com,18
despatch industries limited partnership,http://www.despatch.com,5
"detect, inc.",http://www.detect-inc.com,1
"detectachem, llc",http://www.detectachem.com,2
"devicor medical products, inc.",http://www.mammotome.com,46
"dexter magnetic technologies, inc.",www.dextermag.com,4
"dfb sales, inc.",http://dfbsales.com,1
dh2i company,http://www.dh2i.com,1
"diacor, inc.",http://www.diacorinc.com,4
"diagnostic hybrids, inc.",http://www.dhiusa.com/,2
"diagnostic instruments, inc.",http://www.spotimaging.com,1
"diamond displays, inc.",https://www.expodisplays.com,1
diamond systems corporation,http://www.diamondsystems.com,1
"dicon fiberoptics, inc.",http://www.diconfiber.com,36
digi international inc.,http://www.digi.com,19
"digital envoy, inc.",http://www.digitalenvoy.net,1
"digital reasoning systems, inc.",http://www.digitalreasoning.com,2
digital wave corporation,http://www.digitalwavecorp.com,6
"digitus biometrics, inc.",www.digitus-biometrics.com,1
"dill air controls products, llc",http://www.dillaircontrols.com,1
"diopsys, inc.",www.diopsys.com,2
"dioxide materials, inc.",http://www.dioxidematerials.com,10
"directed energy, inc.",http://www.ixyscolorado.com,2
"directed technologies drilling, inc.",http://www.horizontaldrill.com,1
"disc golf association, inc.",http://www.discgolf.com,1
discoverx corporation,http://www.discoverx.com,9
"discovery machine, inc.",http://www.discoverymachine.com,4
"discovery semiconductors, inc.",http://www.discoverysemi.com,3
"displaytech, inc.",http://www.displaytech.com,31
distributed energy management inc.,www.de-mgmt.com,1
"diversified electronics, inc.",http://www.diversifiedelectronics.com,5
"diversified technologies, inc.",http://www.divtecs.com,11
"diversified technology group, inc.",http://www.diteksurgeprotection.com,2
"diversitech, inc.",http://www.diversitechinc.com,1
"dixon automatic tool, inc.",http://www.dixonautomatic.com,1
"dl technology, llc",http://www.dltechnology.com,9
dli engineering corporation,http://www.azimadli.com,1
"dmc power, inc.",http://www.dmcpower.com,1
doble engineering company,http://www.doble.com/,7
"docusign, inc.",http://www.docusign.com,3
"domain surgical, inc.",http://www.domainsurgical.com,2
dominion chemical company,https://www.dominionchemical.com,2
dontech incorporated,http://www.dontechinc.com,1
"doosan fuel cell america, inc.",http://www.doosanfuelcellamerica.com/,5
"dornerworks, ltd.",http://www.dornerworks.com,1
dover instrument corp.,http://www.dovermotion.com,1
"dracor, inc.",www.dracorwatersystems.com,1
"draper, inc.",https://www.draperinc.com,10
drc computer corporation,http://www.drccomputer.com,5
"driessen aircraft interior systems, inc.",www.zodiacaerospace.com,2
"dual fuel systems, inc.",www.dualfuelsystems.net,2
"dun & bradstreet, inc.",http://www.dnb.com,1
"duraco, inc.",http://www.cimlinepmg.com,2
"duramax marine, llc",http://www.duramax-marine.com,7
durect corporation,www.durect.com,26
"duron systems, inc.",www.duronsystems.com,19
"dynabrade, inc.",http://www.dynabrade.com,1
"dynamic animation systems, inc.",http://www.d-a-s.com,1
"dynamic engineering, inc.",http://www.doctorled.com,5
"dynamic engineering, inc.",www.dynamicengineering.net,5
"dynamic mesh networks, inc.",www.meshdynamics.com,2
"dynamic network factory, inc.",http://www.dnfcorp.com,4
"dynamic research, inc.",http://www.dynres.com,8
"dynamic sciences international, inc.",http://www.dynamicsciences.com,1
"dynamic telecommunications, inc.",dynamictelecom.com,1
"dynamo aviation, inc.",www.dynamoaviation.com,2
"dynasthetics, llc",www.dynasthetics.com,1
dynatronics corporation,https://www.dynatron.com,2
"dynetics, inc.",http://www.dynetics.com,7
"dynetics, inc.",www.dynetics.com,14
dynisco instruments llc,http://www.dynisco.com,1
"dytran instruments, inc.",www.dytran.com,1
"e-plan, inc.",www.eplansoft.com,1
e. d. bullard company,http://www.bullard.com,7
e.j. brooks company,http://www.tydenbrooks.com,2
"eagle electronics, inc.",www.eagle-elec.com,1
"earl energy, llc",http://www.earlenergy.com,1
"earthwalk communications, inc.",http://www.earthwalk.com,1
"earthworks, inc.",http://www.earthworksaudio.com,2
"east/west industries, inc.",http://www.eastwestindustries.com,9
eastman machine company,http://www.eastmancuts.com,9
"eaton leonard robolix, inc.",www.additionmt.com,2
"ebbco, inc.",https://www.ebbcoinc.com,1
ebert composites corporation,http://www.ebertcomposites.com,5
eby company,www.ebycompany.com,3
"echogen power systems, llc",http://www.echogen.com,20
"eckert & ziegler isotope products, inc.",http://www.ezag.com,1
ecoair corp.,www.ecoair.com,7
"ecompex, inc.",http://www.ecompex.com,2
ecotech,http://www.eco-tech.com,1
eddy pump corporation,http://www.eddypump.com,1
edenspace systems corporation,http://www.edenspace.com,1
"edge engineering, inc.",http://www.edgeengineering.net,1
"edwards enterprises, llc",http://www.paducahrigging.com,1
efficiency3 corp.,http://www.efficiency3.com,2
"eic laboratories, inc.",http://www.eiclabs.com,26
eis international,www.exportimportservices.com,1
"ekso bionics, inc.",http://www.eksobionics.com/ekso,6
"electric cloud, inc.",http://www.electric-cloud.com,1
"electrical geodesics, inc.",http://www.egi.com,2
"electrical reliability services, inc.",www.electricalreliability.com,2
electro standards laboratories,http://www.electrostandards.com,3
electro switch corp.,http://www.digitran-switches.com,1
electro switch corp.,https://www.electroswitch.com,1
"electro-motion, inc.",http://www.electromotion.com,1
electro-optical products corp.,http://www.eopc.com,4
"electro-sensors, inc.",http://www.electro-sensors.com,3
"electroimpact, inc.",http://www.electroimpact.com,7
"electron optica, inc.",www.electronoptica.com,2
"electronic biosciences, inc.",http://www.electronicbio.com/,1
"electronic controls design, inc.",http://www.ecd.com,7
"electronic imaging services, inc.",www.vestcom.com,6
"electronic warfare associates, inc.",http://www.ewa.com,3
"electronics research, inc.",http://www.eriinc.com,3
elite aluminum corporation,http://www.fortsusa.com,1
"ellenby technologies, inc.",http://www.ellenbytech.com/,3
"ellie mae, inc.",www.elliemae.com,6
"ellipse technologies, inc.",http://www.ellipse-tech.com,17
emc2,http://www.emc-sq.com,1
"emergent space technologies, inc.",http://www.emergentspace.com,1
emerson process management,http://www.rosemount-tg.com,1
eminent spine llc,www.eminentspine.com,1
empire magnetics inc.,http://www.empiremagnetics.com,2
"empower rf systems, inc.",http://www.empowerrf.com,2
emprise corporation,http://www.emprise-usa.com,1
emprise corporation,http://www.emprisecorporation.com,1
emsig manufacturing corp.,http://www.usbutton.com/,1
"enchem engineering, inc.",http://www.en-chem.com,1
"encon safety products, inc.",http://www.enconsafety.com,6
endoclear llc,www.endoclearllc.com,1
"endologix, inc.",http://www.endologix.com,5
"endoscopy support services, inc.",http://www.endoscopy.com,2
endres machining innovations llc,http://www.endresmachining.com,1
endustra filter manufacturers,http://www.endustrafilters.com,2
"enerdel, inc.",http://www.enerdel.com,35
energent corporation,http://www.energent.net,3
"energy focus, inc.",http://www.energyfocusinc.com/,9
energy harvesters llc,http://www.energyharvesters.com/,1
energy management corporation,http://www.emcsolutions.com,1
energysavvy inc.,www.energysavvy.com,1
"enertechnix, inc.",http://www.enertechnix.com,3
"engineered machined products, inc.",https://www.emp-corp.com,3
"engineered seal products, inc.",www.espint.com,1
"engineered systems, inc.",www.esincorporated.com,7
"engineering specialties, inc.",http://www.esict.com,4
"enlighted, inc.",www.enlightedinc.com,4
"enow, inc.",www.enowenergy.com,2
"enphase energy, inc.",www.enphase.com,45
"enseo, inc.",http://www.enseo.com,15
entek corporation,http://www.entekhvac.com,9
enteromedics inc.,http://www.enteromedics.com/,9
enterprise electronics corporation,http://www.eecweathertech.com,3
"enverid systems, inc.",http://www.enverid.com,6
"environ-metal, inc.",http://www.hevishot.com,1
"environmental control systems, inc.",www.aquas-group.com,1
"environmental design, inc.",http://www.editesting.com,2
"environmental monitoring and technologies, inc.",http://www.emt.com,1
"environmental operating solutions, inc.",http://www.microc.com,2
"environmental projects, inc.",http://www.envprojects.com,8
"environmental resources, inc.",http://www.easyrooterplumbing.com,1
"enviroscience, inc.",http://www.enviroscienceinc.com,3
enviroseal corporation,http://www.enviroseal.com,1
"envision solar international, inc.",http://www.envisionsolar.com,1
"envision this, inc.",http://www.envisionthis.com,2
"enzo life sciences, inc.",http://www.enzolifesciences.com,21
eospace inc.,http://www.eospace.com,7
"ep minerals, llc",http://www.epminerals.com,3
epcot crenshaw corporation,http://www.epcotcrenshaw.com,3
"epicentrx, inc.",www.epicentrx.com,3
epilog corporation,http://www.epiloglaser.com,23
epsilon lambda electronics corp.,http://www.epsilonlambda.com,5
equator corporation,http://www.equatorcorporation.net/,1
equilibrium,http://www.eqcon.com,3
"equipsystems, llc",http://www.equipsystems.com,1
"erosion control products, inc.",www.erosioncontrolproductsinc.com,2
"esco technologies, inc.",us.escoglobal.com,4
"esco technologies, inc.",www.escotool.com,4
"esl power systems, inc.",http://www.eslpwr.com,1
"esmet, inc.",www.esmet.com,1
"ess tech, inc.",www.essinc.com,1
"essai, inc.",www.essai.com,4
"essex industries, inc.",http://www.essexind.com,6
"essex industries, inc.",http://www.essexindustries.com,12
"essex industries, inc.",www.essexind.com,6
etco incorporated,www.etco.com,12
"etegent technologies, ltd.",http://www.etegent.com,1
etm electromatic,www.etm-inc.com,2
"etrema products, inc.",www.etrema.com,4
"etymotic research, inc.",http://www.etymotic.com,43
eubanks engineering co.,http://www.eubanks.com,12
euclid spiral paper tube corp.,http://www.euclidspiral.com,1
"evapco, inc.",http://evapco.com,9
"evaporcool solutions, llc",http://www.evaporcool.com,1
"evenflo company, inc.",www.evenflo.com,23
eventide inc.,http://www.eventide.com,2
"everbridge, inc.",http://www.everbridge.com,12
"everlast climbing industries, inc.",http://www.playcore.com/,3
"everspin technologies, inc.",http://www.everspin.com,46
"everyfit, inc.",http://www.qmedichealth.com,1
"evolutionary markings, inc.",www.evolutionarymarkings.com,1
"evolve technologies, llc",http://www.evolvewithus.com,1
"evolveware, inc.",www.evolveware.com,5
exact sciences corporation,www.exactsciences.com/,3
"exactech, inc.",http://www.exac.com,10
"exatron, inc.",http://www.exatron.com,2
"excel dryer, inc.",http://www.exceldryer.com,2
"excellatron solid state, llc",http://www.excellatron.com,12
excelligence learning corporation,http://www.discountschoolsupply.com,2
excellims corporation,www.excellims.com,6
"exelixis, inc.",www.exelixis.com,2
exfluor research corporation,http://www.exfluor.com,4
"expo power systems, inc.",enviroguard.com,3
"exprentis, inc.",http://www.exprentis.com,1
extreme engineering,https://www.extremeengineering.com,4
"extreme technologies, inc.",www.extreme-technologies.com,4
"extrutech plastics, inc.",http://www.epiplastics.com,1
"exxel outdoors, llc",www.exxel.com,1
"ezuce, inc.",ezuce.com,1
"f4w, inc.",http://www.f4winc.com/,1
fabco automotive corporation,http://www.fabcoautomotive.com,1
"fabcon, inc.",http://www.fabcon.com,5
"fabmetals, inc.",http://www.fabmetals.com,1
fairfield industries incorporated,www.fairfield-industries.com,24
"fairway stone, ltd.",www.fairwaystone.com,1
farlight llc,www.farlight.com,6
"farsight security, inc.",https://www.farsightsecurity.com,1
farwest corrosion control company,http://www.farwestcorrosion.com,1
"federal business products, inc.",www.feddirect.com,2
"federal foam technologies, inc.",http://www.federalfoam.com,1
fema corporation of michigan,http://www.fema-corp.com,3
"fenwal, inc.",http://www.fenwalinc.com,38
ferguson safety products,http://www.fergusonsafety.com,1
"ferno-washington, inc.",http://www.ferno.com,35
"fiberesin industries, inc.",http://www.fiberesin.com,1
"fiberplex technologies, llc",https://www.fiberplex.com,1
"fibersource, inc.",http://www.fibersource.net,1
"fibertek, inc.",http://www.fibertek.com,1
"fieldtech avionics and instruments, inc.",http://www.ftav.com,1
fike corporation,http://www.fike.com,175
"film sense, llc",www.film-sense.com,1
"filter sensing technologies, inc.",fstcorporation.com,3
finisar corporation,http://www.finisar.com,417
finn corporation,http://finncorp.com,7
fire & pump service group,www.fireandpumpservice.com,1
first rf corporation,www.firstrf.com,1
"first-light usa, llc",http://www.firstlight-usa.com,3
"fischer custom communications, inc.",www.fischercc.com,5
"fischer surgical, inc.",www.fischersurgical.com,1
fishman corporation,http://www.fishmancorp.com,5
"five star manufacturing, inc.",www.fivestarcompanies.com,1
fives intralogistics corp.,http://www.fivesgroup.com,1
"flair interiors, inc.",http://giantdons.com,1
flex force enterprises llc,flexforce.us,1
flexco,http://www.flxfleet.com,1
flight suits,http://www.gibson-barnes.com,1
"flint trading, inc.",http://www.ennisflint.com,4
"flow pharma, inc.",http://www.flowpharma.com,2
"flow sciences, inc.",www.flowsciences.com,7
"flowenergy, l.l.c.",www.flowenergy.com,1
"flugen, inc.",http://www.flugen.com,1
"fluid equipment development company, llc",www.fedco-usa.com,10
"fluid management systems, inc.",http://www.fms-inc.com,2
fluidigm corporation,www.fluidigm.com,36
"fluidity software, inc.",http://www.fluiditysoftware.com,1
fluxion biosciences inc.,http://fluxionbio.com,1
"foam design, inc.",http://www.foamdesign.com,1
follett corporation,http://www.follettice.com,4
"foresight technologies, inc.",http://www.foresighttech.net,1
"forest concepts, llc",http://www.forestconcepts.com,19
"forestech consulting, inc.",www.thinkf4.com,1
"formulatrix, inc.",http://www.formulatrix.com,6
forza silicon corporation,http://www.forzasilicon.com,4
"four dimensions, inc.",www.4dimensions.com,3
"four seasons environmental, inc.",http://www.fseinc.net,1
"fractal antenna systems, inc.",http://www.fractenna.com,4
"french development enterprises, llc",www.fdepower.com,2
"frequency devices, inc.",http://www.freqdev.com,1
"frequency electronics, inc.",http://www.frequencyelectronics.com,2
"friedrich air conditioning co., ltd.",http://www.friedrich.com,3
"frog legs, inc.",http://www.froglegsinc.com,3
"fugue, inc.",https://fugue.co,1
"fullview, inc.",http://www.fullview.com,1
"fulton industries, inc.",www.fultonindoh.com,3
"futurenet security solutions, llc",www.futurenetsecurity.com,1
g & w electric company,www.gwelec.com,11
"g.w. lisk company, inc.",https://www.gwlisk.com,2
gai-tronics corporation,www.gai-tronics.com,3
"gardner denver, inc.",gardnerdenver.com,7
garland manufacturing co.,http://www.garlandmfg.com,4
"garner industries, inc.",http://www.garnerindustries.com,5
"garrison dental solutions, l.l.c.",http://www.garrisondental.com,4
gas sensing technology corp.,www.welldog.com,1
"gaumer company, inc.",http://www.gaumer.com,5
gb ii corporation,http://www.crkt.com,6
"gb tech, inc.",gbtech.net,4
"geltech solutions, inc.",http://www.geltechsolutions.com,3
"gemini technologies, inc.",http://www.gemitek.com,2
gemtech,http://www.gemtech.com,1
gen-probe incorporated,http://www.gen-probe.com,85
genband us llc,http://www.genband.com,23
"gencor industries, inc.",https://www.gencor.com,9
"gene therapy systems, inc.",http://www.genlantis.com,1
general audio-visual inc.,http://www.gavi.com,1
general lasertronics corporation,http://www.lasertronics.com,11
"general oceanics, inc.",http://www.generaloceanic.com,2
general packaging corporation,http://www.gpctexas.com/,1
general packaging corporation,www.gpctexas.com,1
general scientific corporation,http://www.genscicorp.com,15
general scientific corporation,http://www.surgitel.com,15
"general transervice, inc.",www.rampmasters.com,3
"genesis biosystems, inc.",http://www.genesisbiosystems.com,2
"genisphere, llc",http://www.genisphere.com,1
"genmark diagnostics, inc.",http://www.genmarkdx.com/,1
genome international corporation,http://www.genome.com,1
"geo-thermal systems, inc.",https://www.gts-heaters.com,1
"geofeedia, inc.",www.geofeedia.com,8
"geophex, ltd.",http://www.geophex.com,2
"geophysical survey systems, inc.",http://www.geophysical.com,11
geospace technologies corporation,http://www.geospace.com,1
"geotech environmental equipment, inc.",http://www.geotechenv.com,1
germanow-simon corporation,http://www.gsoptics.com,2
"gh, llc",http://www.gh-accessibility.com,1
"giles scientific, inc.",http://www.biomic.com,2
"gilmore industries, inc.",gilmoreindustries.com,3
"ginkgo bioworks, inc.",http://ginkgobioworks.com,1
"glimmerglass networks, inc.",http://www.glimmerglass.com,14
"global cooling, inc.",http://www.stirlingultracold.com,3
"global enforcement motors, inc.",www.zeropolice.com,2
"global ground support, llc",http://www.globalgroundsupportgov.com,1
global life technologies corp.,http://www.nozin.com,2
"global manufacturing, inc.",www.globalmanufacturing.us,4
"global neighbor, inc.",www.g-neighbor.com,1
"global resource management, inc.",http://www.grmi.net,1
"globalmedia group, llc",http://www.globalmed.com/,2
globe machine manufacturing company,http://www.globemachine.com,4
"glowlink communications technology, inc.",http://www.glowlink.com,3
go!foton corporation,http://www.gofoton.com,1
goal zero llc,http://www.goalzero.com,10
gogo llc,http://www.gogoair.com,10
gold eagle co.,http://www.goldeagle.com,2
goodrich corporation,http://utcaerospacesystems.com,149
goodway technologies corporation,www.goodway.com,4
gow-mac instrument co.,http://www.gow-mac.com,1
"gps international technologies, inc.",http://www.gpsit.com,1
"grace premier fitness and wellness products, inc.",http://www.gracefitness.com,5
gradient lens corporation,http://www.gradientlens.com,1
gradient technology,http://www.gradtech.com,2
graphic enterprises,http://www.geiwideformat.com/,1
"graphite sales, inc.",http://www.graphitesales.com,1
"gray electronics, inc.",http://www.scannermaster.com,1
"gray manufacturing company, inc.",http://www.grayusa.com,4
"gray water ops, llc",http://graywaterops.com,1
"great lakes sound & vibration, inc.",http://www.glsv.com,5
"greensleeves, llc",http://www.greensleevesllc.com,1
"greenwood clean energy, inc.",http://www.greenwoodusa.com/,4
grey wall software llc,http://veoci.com,1
gridless power corporation,www.gridless.com,1
griffin laboratories,griffinlab.com,2
groov-pin corporation,http://www.groov-pin.com,1
"grote industries, inc.",http://www.grote.com,32
"ground floor systems, llc",http://www.gf-systems.com,2
"groundmetrics, inc.",http://www.groundmetrics.com,1
"grovtec u s, inc.",http://www.grovtec.com,1
"gruber systems, inc.",http://www.gruber-systems.com,5
"gryphon environmental, llc",http://www.gryphon-env.com,3
guardbot inc.,http://www.guardbot.org,1
"guardian environmental technologies, inc.",http://www.guardianenvironmental.com,1
"guidance software, inc.",http://www.guidancesoftware.com,2
"gulf coast shipyard group, inc.",http://www.gulfcoastshipyardgroup.com,1
"h & t enterprises, inc.",http://www.htenterprisegov.com,1
"h. d. industries, inc.",http://www.pro-patch.com,1
h2scan corporation,http://www.h2scan.com/,2
habersham metal products company,http://www.habershammetal.com,1
hadley products corporation,www.hadleyadvantage.com,1
halkey-roberts corporation,http://www.halkey-roberts.com,14
hallsten corporation,http://www.hallsten.com,11
"hamilton associates, inc.",www.atitest.com,3
"hamilton associates, inc.",www.hadenver.com,3
"hamilton storage technologies, inc.",http://www.hamiltoncompany.com,1
"hannay reels, inc.",http://www.hannay.com,1
"hans rudolph, inc.",www.rudolphkc.com,3
"hansen medical, inc.",http://www.hansenmedical.com/us/en,80
"harger, inc.",http://www.harger.com,3
harlow aerostructures llc,http://www.harlowair.com/,1
"harris research, inc.",http://www.chemdry.com/,10
hartzell propeller inc.,http://hartzellprop.com,2
"hatch & kirk, inc.",www.hatchkirk.com,4
"havener enterprises, inc.",www.havenerent.com,1
"hawk importers, inc.",www.hawkimporters.com,2
"hazard control technologies, inc.",http://www.hct-world.com,4
"hazen research, inc.",http://www.hazenusa.com,16
hazleton environmental,http://www.hazletonenvr.com,1
hd electric company,http://www.hdelectriccompany.com,7
hdm systems corporation,http://www.hdm-sys.com,3
"hdt robotics, inc.",https://www.hdtglobal.com,1
"headhunter, inc.",https://www.headhunterinc.com,3
"hearing components, inc.",http://www.hearingcomponents.com,1
"heart imaging technologies, llc",http://www.heartit.com,2
helena laboratories corporation,http://www.helena.com,21
"heliplane, llc",http://www.heliplanellc.com,5
"helix enterprises, inc.",http://www.helixenterprises.com,3
"helmer, inc.",http://www.helmerinc.com,3
"hendee enterprises, inc.",http://www.hendee.com,3
herbert malarkey roofing company,www.malarkeyroofing.com,2
heritage packaging,http://www.heritagepackaging.com,1
"herzog railroad services, inc.",http://www.hrsi.com,2
heska corporation,http://www.heska.com,16
"hexatech, inc.",http://www.hexatechinc.com/,1
"hgi industries, inc.",www.hgiind.com,4
"hi rel connectors, inc.",http://www.hirelco.net,2
high energy corp.,http://www.highenergycorp.com,1
"high energy metals, inc.",http://www.highenergymetals.com,1
highland tank and manufacturing company,http://www.highlandtank.com,2
highway equipment company,www.highway-equipment.com,2
"hogan mfg., inc.",https://www.hoganmfg.com,3
"hoist fitness systems, inc.",http://www.hoistfitness.com,2
"holaday-parks-fabricators, inc.",http://www.holadayparks.com,1
"holocom, inc.",http://www.holocom.com,1
"homecare products, inc.",http://www.ezaccess.com,3
honeywell international inc.,https://www.bendixking.com,3298
"horizon technology, inc.",http://www.horizontechinc.com,1
horizons incorporated,http://www.horizonsisg.com,2
"horstman, inc.",www.horstmaninc.com,1
howard industries,http://www.howardindustries.com,21
"howell instruments, inc.",http://www.howellinst.com,3
"hsio technologies, llc",www.hsiotech.com,20
"ht microanalytical, inc.",http://www.htmicro.com,5
hts,http://www.htsresults.com,1
"hudson technologies, inc.",http://www.hudsontech.com,7
"hudson technologies, inc.",www.hudsontech.com,7
"huesker, inc.",www.hueskerinc.com,2
humanscale corporation,http://www.humanscale.com,3
"hurco technologies, inc.",https://www.hurcotech.com,1
husky corporation,www.husky.com,54
"hy-security gate, inc.",http://www.hysecurity.com,2
hyatt corporation,http://www.newport.hyatt.com,1
"hycrete, inc.",http://www.hycrete.com,2
hydra-electric company,www.hydraelectric.com,1
"hydratight operations, inc.",http://www.hydratight.com,1
"hydro green energy, llc",http://www.hgenergy.com,6
"hydropressure cleaning, inc.",http://www.hydropressure.com,1
"hyperion, inc.",http://www.hyperioninc.com,3
"hypori, inc.",www.hypori.com,2
"hytrust, inc.",https://www.hytrust.com,4
"i.d. systems, inc.",http://www.id-systems.com,38
"i3 electronics, inc.",www.i3electronics.com,1
ibis software corporation,http://www.reversemortgagehomepage.com,1
"iboss, inc.",http://www.iboss.com,5
"icad, inc.",www.icadmed.com,3
"iceblox, inc.",http://www.snojax.com,1
"ichor medical systems, inc.",http://www.ichorms.com,4
icosystem corporation,http://www.icosystem.com,3
"icrco, inc.",http://www.icrco.com,1
ideal innovations incorporated,http://idealinnovations.com,2
ideal power inc.,www.idealpower.com,10
"identification international, inc.",http://www.idintl.com,5
"imacc, llc",http://www.imacc-instruments.com,1
"imageware systems, inc.",http://www.iwsinc.com,1
"imagexpert, inc.",http://www.imagexpert.com,1
imagine communications corp.,http://www.imaginecommunications.com,11
"imaginestics, llc",http://www.imaginestics.com,3
imds corporation,http://www.imds-ohio.com,143
immersive media company,www.immersivemedia.com,2
"immucor, inc.",https://www.immucor.com,4
impact systems inc.,http://www.impactsystems.com,11
implant sciences corporation,http://www.implantsciences.com,11
"imra america, inc.",http://www.imra.com,91
"inceptus medical, llc",http://www.inceptusmedical.com,2
"inclusion solutions, llc",www.inclusionsolutions.com,2
"incom, inc.",http://www.incomusa.com,6
"incontrol, inc.",incontrl.net,48
"incube labs, llc",http://www.incubelabs.com,26
"independence led lighting, llc",http://www.independenceled.com,1
"industrial control solutions, inc.",www.goicsinc.net,1
"industrial electronic engineers, inc.",http://ieeinc.com/,1
"industrial insulation group, llc",http://www.jm.com,4
"industrial smoke & mirrors, inc.",http://www.industrialsmokeandmirrors.com,2
indytradecenter in llc,www.indytradecenter.com,1
"ineoquest technologies, inc.",http://www.ineoquest.com,1
"infinity systems, inc.",http://www.infinity-tx.com,1
"information systems laboratories, inc.",http://www.insei.com,4
"information systems laboratories, inc.",http://www.islinc.com,4
"infragistics, inc.",http://www.infragistics.com,1
infrastructure alternatives,http://www.infralt.com,2
ingenium technologies,http://www.ingeniumtech.com,1
"ingmar medical, ltd.",http://www.ingmarmed.com,2
"ini power systems, inc.",http://www.inipower.com,9
inmon corp.,http://www.inmon.com/,3
"innerlite, inc.",http://www.isolitesystems.com,10
"innovasis, inc.",http://www.innovasis.com,1
"innovation management group, inc.",http://www.imgpresents.com,2
"innovations in optics, inc.",http://www.innovationsinoptics.com,10
